id	lifestyle	species	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name
Takashimella_koratensis	Saprotrophic	Takashimella koratensis	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Takashimella
Takashimella_tepidaria	Saprotrophic	Takashimella *	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Takashimella
Talaromyces_adpressus	Saprotrophic	Talaromyces adpressus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_amestolkiae		Talaromyces amestolkiae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_atroroseus		Talaromyces atroroseus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_borbonicus		Talaromyces borbonicus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_cellulolyticus		Talaromyces *	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_islandicus		Talaromyces islandicus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_leycettanus		Talaromyces leycettanus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Evansstolkia
Talaromyces_marneffei		Talaromyces marneffei	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_piceae		Talaromyces piceae	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_pinophilus		Talaromyces *	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_purpureogenus		Talaromyces purpureogenus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_stipitatus		Talaromyces stipitatus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_verruculosus		Talaromyces verruculosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Talaromyces_wortmannii		Talaromyces wortmannii	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces
Taphrina_deformans		Taphrina deformans	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina
Taphrina_flavorubra		Taphrina flavorubra	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina
Taphrina_populina		Taphrina populina	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina
Taphrina_wiesneri		Taphrina wiesneri	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina
Termitomyces_eurrhizus	Symbiotic	Termitomyces eurrhizus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_heimii	Symbiotic	Termitomyces heimii	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp._J132	Unknown	Termitomyces sp. J132	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp._JCM_13351	Unknown	Termitomyces sp. JCM 13351	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp._MG145	Unknown	Termitomyces sp. MG145	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp._MG148	Unknown	Termitomyces sp. MG148	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Termitomyces_sp._MG16	Unknown	Termitomyces sp. MG16	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Termitomyces
Testicularia_cyperi		Testicularia cyperi	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Anthracoideaceae	Testicularia
Tetrapisispora_blattae		Tetrapisispora blattae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Henningerozyma
Tetrapisispora_fleetii		Tetrapisispora fleetii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora
Tetrapisispora_iriomotensis		Tetrapisispora iriomotensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora
Tetrapisispora_namnaonensis		Tetrapisispora namnaonensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora
Tetrapisispora_phaffii		Tetrapisispora phaffii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Tetrapisispora
Teunomyces_cretensis		Teunomyces cretensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Teunomyces
Teunomyces_gatunensis		Teunomyces gatunensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Teunomyces
Teunomyces_kruisii		Teunomyces kruisii	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Teunomyces
Thamnocephalis_sphaerospora	Mycoparasite	Thamnocephalis sphaerospora	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Sigmoideomycetaceae	Thamnocephalis
Thecaphora_thlaspeos	Plant pathogen	Thecaphora thlaspeos	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora
Thelephora_aurantiotincta		Thelephora aurantiotincta	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora
Thermoascus_crustaceus	Animal pathogen	Thermoascus crustaceus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Thermoascus
Thermomucor_indicaeseudaticae	Unknown	Thermomucor *	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Thermomucor
Thermomyces_lanuginosus	Saprotrophic	Thermomyces lanuginosus	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces
Thermothelomyces_thermophila		Thermothelomyces thermophila	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothelomyces
Thielavia_terrestris		Thielavia terrestris	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides
Thielaviopsis_ethacetica		Thielaviopsis ethacetica	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis
Thielaviopsis_euricoi		Thielaviopsis euricoi	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis
Thielaviopsis_musarum		Thielaviopsis musarum	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis
Thielaviopsis_punctulata		Thielaviopsis punctulata	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis
Tilletia_caries	Plant pathogen	Tilletia caries	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_controversa	Plant pathogen	Tilletia controversa	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_horrida	Plant pathogen	Tilletia horrida	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_indica	Plant pathogen	Tilletia indica	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_laevis	Plant pathogen	Tilletia laevis	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletia_walkeri	Plant pathogen	Tilletia walkeri	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia
Tilletiaria_anomala	Unknown	Tilletiaria anomala	Fungi	Basidiomycota	Exobasidiomycetes	Georgefischeriales	Tilletiariaceae	Tilletiaria
Tilletiopsis_washingtonensis	Unknown	Tilletiopsis washingtonensis	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales		Tilletiopsis
Tinctoporellus_epimiltinus		Tinctoporellus epimiltinus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Porogramme
Tolypocladium_capitatum		Tolypocladium capitatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_inflatum		Tolypocladium inflatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_ophioglossoides		Tolypocladium ophioglossoides	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_paradoxum		Tolypocladium paradoxum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_sp._Salcha_MEA-2	Unknown	Tolypocladium sp. Salcha MEA-2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Tolypocladium_sp._Sup5_PDA-1	Unknown	Tolypocladium sp. Sup5 PDA-1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium
Torrubiella_hemipterigena		Torrubiella *	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Torrubiella
Tortispora_caseinolytica		Tortispora caseinolytica	Fungi	Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Tortispora
Tortispora_ganteri		Tortispora ganteri	Fungi	Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Tortispora
Tortispora_starmeri		Tortispora starmeri	Fungi	Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Tortispora
Torulaspora_delbrueckii		Torulaspora delbrueckii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Torulaspora_franciscae		Torulaspora franciscae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Torulaspora_maleeae		Torulaspora maleeae	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Torulaspora_microellipsoides		Torulaspora microellipsoides	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Torulaspora_pretoriensis		Torulaspora pretoriensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora
Trachipleistophora_hominis	Animal pathogen	Trachipleistophora hominis	Fungi	Microsporidia			Pleistophoridae	Trachipleistophora
Trametes_cinnabarina		Trametes cinnabarina	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_coccinea		Trametes coccinea	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_hirsuta		Trametes hirsuta	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_polyzona		Trametes polyzona	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_pubescens		Trametes pubescens	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_sanguinea		Trametes sanguinea	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_sp._AH282	Unknown	Trametes *	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_versicolor		Trametes versicolor	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Trametes_villosa		Trametes villosa	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes
Tremella_fuciformis	Mycoparasite	Tremella fuciformis	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella
Tremella_mesenterica	Mycoparasite	Tremella mesenterica	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella
Trichoderma_arundinaceum		Trichoderma arundinaceum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_asperellum		Trichoderma asperellum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_atroviride		Trichoderma atroviride	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_brevicompactum		Trichoderma brevicompactum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_citrinoviride		Trichoderma citrinoviride	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_gamsii		Trichoderma gamsii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_guizhouense		Trichoderma guizhouense	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_hamatum		Trichoderma hamatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_harzianum		Trichoderma harzianum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_koningii		Trichoderma koningii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_koningiopsis		Trichoderma koningiopsis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_longibrachiatum		Trichoderma longibrachiatum	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_parareesei		Trichoderma parareesei	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_pleuroti		Trichoderma pleuroti	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_reesei		Trichoderma reesei	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Trichoderma_virens		Trichoderma virens	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma
Tricholoma_bakamatsutake		Tricholoma bakamatsutake	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_flavovirens		Tricholoma flavovirens	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_matsutake	Mycorrhizal	Tricholoma matsutake	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_saponaceum		Tricholoma saponaceum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_sp._MG77	Unknown	Tricholoma sp. MG77	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_sp._MG99	Unknown	Tricholoma sp. MG99	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Tricholoma_terreum		Tricholoma terreum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma
Trichophyton_benhamiae		Trichophyton benhamiae	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_equinum		Trichophyton equinum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_interdigitale		Trichophyton interdigitale	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_mentagrophytes		Trichophyton mentagrophytes	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_rubrum		Trichophyton rubrum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_soudanense		Trichophyton soudanense	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_tonsurans		Trichophyton tonsurans	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_verrucosum		Trichophyton verrucosum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichophyton_violaceum		Trichophyton violaceum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton
Trichoplax_adhaerens	Outgroup	Trichoplax adhaerens	Metazoa	Placozoa	Uniplacotomia	Trichoplacea	Trichoplacidae	Trichoplax
Trichosporon_akiyoshidainum	Saprotrophic	Trichosporon *	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
Trichosporon_asahii	Animal pathogen	Trichosporon asahii	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
Trichosporon_faecale	Animal pathogen	Trichosporon faecale	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
Trichosporon_inkin	Animal pathogen	Trichosporon inkin	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
Trichothecium_ovalisporum		Trichothecium ovalisporum	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Trichothecium
Trichothecium_roseum		Trichothecium roseum	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Trichothecium
Trichothecium_sympodiale		Trichothecium sympodiale	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Trichothecium
Trigonopsis_variabilis		Trigonopsis variabilis	Fungi	Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Trigonopsis
Trigonopsis_vinaria		Trigonopsis vinaria	Fungi	Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Trigonopsis
Tuber_borchii		Tuber borchii	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_calosporum		Tuber calosporum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_magnatum		Tuber magnatum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_melanosporum		Tuber melanosporum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tuber_umbilicatum		Tuber umbilicatum	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber
Tubulinosema_ratisbonensis	Entomopathogenic	Tubulinosema ratisbonensis	Fungi	Microsporidia			Tubulinosematidae	Tubulinosema
Tulasnella_calospora	Mycorrhizal	Tulasnella calospora	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	Tulasnella
Tylopilus_plumbeoviolaceoides		Tylopilus plumbeoviolaceoides	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus
Umbelopsis_isabellina		Umbelopsis isabellina	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis
Umbilicaria_muehlenbergii		Umbilicaria muehlenbergii	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Umbilicaria
Umbilicaria_pustulata		Umbilicaria pustulata	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Lasallia
Uncinocarpus_reesii		Uncinocarpus reesii	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Uncinocarpus
Uromyces_viciaefabae	Plant pathogen	Uromyces *	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Uromyces
Ustilaginoidea_virens		Ustilaginoidea virens	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Ustilaginoidea
Ustilago_bromivora	Plant pathogen	Ustilago bromivora	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_cynodontis	Plant pathogen	Ustilago cynodontis	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_esculenta	Plant pathogen	Ustilago esculenta	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_hordei	Plant pathogen	Ustilago hordei	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_maydis	Plant pathogen	Ustilago maydis	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Mycosarcoma
Ustilago_tritici	Plant pathogen	Ustilago tritici	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_vetiveriae	Plant pathogen	Ustilago vetiveriae	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Ustilago_xerochloae	Plant pathogen	Ustilago xerochloae	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago
Valsa_mali		Valsa mali	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa
Vanderwaltozyma_polyspora		Vanderwaltozyma polyspora	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Vanderwaltozyma
Vanrija_humicola	Saprotrophic	Vanrija humicola	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija
Vavraia_culicis	Entomopathogenic	Vavraia culicis	Fungi	Microsporidia			Pleistophoridae	Vavraia
Venturia_carpophila		Venturia carpophila	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Venturia_effusa		Venturia effusa	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Venturia_inaequalis		Venturia inaequalis	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Venturia_pyrina		Venturia pyrina	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia
Verruconis_gallopava		Verruconis gallopava	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Verruconis
Verticillium_albo-atrum	Plant pathogen	Verticillium albo-atrum	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_alfalfae	Plant pathogen	Verticillium alfalfae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_dahliae	Plant pathogen	Verticillium dahliae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_isaacii	Plant pathogen	Verticillium isaacii	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_klebahnii	Plant pathogen	Verticillium klebahnii	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_longisporum	Plant pathogen	Verticillium longisporum	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_nonalfalfae	Plant pathogen	Verticillium nonalfalfae	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_nubilum	Plant pathogen	Verticillium nubilum	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_tricorpus	Plant pathogen	Verticillium tricorpus	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Verticillium_zaregamsianum	Plant pathogen	Verticillium zaregamsianum	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium
Violaceomyces_palustris	Saprotrophic	Violaceomyces palustris	Fungi	Basidiomycota	Ustilaginomycetes	Violaceomycetales	Violaceomycetaceae	Violaceomyces
Vittaforma_corneae	Animal pathogen	Vittaforma corneae	Fungi	Microsporidia			Nosematidae	Vittaforma
Volvariella_volvacea	Saprotrophic	Volvariella volvacea	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Volvariella
Wallemia_hederae	Saprotrophic	Wallemia hederae	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia
Wallemia_ichthyophaga	Saprotrophic	Wallemia ichthyophaga	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia
Wallemia_mellicola	Saprotrophic	Wallemia mellicola	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia
Wickerhamia_fluorescens		Wickerhamia fluorescens	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Wickerhamia
Wickerhamiella_cacticola		Wickerhamiella cacticola	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella
Wickerhamiella_domercqiae		Wickerhamiella domercqiae	Fungi	Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Wickerhamiella
